time,milliseconds,measurement,value,field,type,host,device,platform
15:46:43:318,26093,sensor,89,a0,adc,Name,Device1,Android
15:46:43:340,26115,IMU,2,ax,acceleration,Name,Device1,Android
15:46:43:340,26115,IMU,852,ay,acceleration,Name,Device1,Android
15:46:43:340,26115,IMU,1,az,acceleration,Name,Device1,Android
15:46:43:363,26138,IMU,31,gx,gyration,Name,Device1,Android
15:46:43:363,26138,IMU,-69,gy,gyration,Name,Device1,Android
15:46:43:363,26138,IMU,50,gz,gyration,Name,Device1,Android
15:46:43:386,26161,IMU,948,mx,magnet,Name,Device1,Android
15:46:43:386,26161,IMU,-5555,my,magnet,Name,Device1,Android
15:46:43:386,26161,IMU,2324,mz,magnet,Name,Device1,Android
15:46:43:409,26184,sensor,9,a0,adc,Name,Device1,Android
15:46:43:433,26208,IMU,164,ax,acceleration,Name,Device1,Android
15:46:43:433,26208,IMU,881,ay,acceleration,Name,Device1,Android
15:46:43:433,26208,IMU,-216,az,acceleration,Name,Device1,Android
15:46:43:457,26232,IMU,70,gx,gyration,Name,Device1,Android
15:46:43:457,26232,IMU,-167,gy,gyration,Name,Device1,Android
15:46:43:457,26232,IMU,64,gz,gyration,Name,Device1,Android
15:46:43:476,26251,IMU,676,mx,magnet,Name,Device1,Android
15:46:43:476,26251,IMU,-5442,my,magnet,Name,Device1,Android
15:46:43:476,26251,IMU,2630,mz,magnet,Name,Device1,Android
15:46:43:498,26273,sensor,78,a0,adc,Name,Device1,Android
15:46:43:520,26296,IMU,43,ax,acceleration,Name,Device1,Android
15:46:43:520,26296,IMU,1959,ay,acceleration,Name,Device1,Android
15:46:43:520,26296,IMU,-210,az,acceleration,Name,Device1,Android
15:46:43:543,26318,IMU,39,gx,gyration,Name,Device1,Android
15:46:43:543,26318,IMU,-142,gy,gyration,Name,Device1,Android
15:46:43:543,26318,IMU,-39,gz,gyration,Name,Device1,Android
15:46:43:566,26341,IMU,580,mx,magnet,Name,Device1,Android
15:46:43:566,26341,IMU,-5307,my,magnet,Name,Device1,Android
15:46:43:566,26341,IMU,3062,mz,magnet,Name,Device1,Android
15:46:43:589,26364,sensor,159,a0,adc,Name,Device1,Android
15:46:43:610,26385,IMU,1085,ax,acceleration,Name,Device1,Android
15:46:43:610,26385,IMU,775,ay,acceleration,Name,Device1,Android
15:46:43:610,26385,IMU,37,az,acceleration,Name,Device1,Android
15:46:43:633,26408,IMU,119,gx,gyration,Name,Device1,Android
15:46:43:633,26408,IMU,-85,gy,gyration,Name,Device1,Android
15:46:43:633,26408,IMU,-122,gz,gyration,Name,Device1,Android
15:46:43:656,26431,IMU,749,mx,magnet,Name,Device1,Android
15:46:43:656,26431,IMU,-5436,my,magnet,Name,Device1,Android
15:46:43:656,26431,IMU,3315,mz,magnet,Name,Device1,Android
15:46:43:678,26453,sensor,163,a0,adc,Name,Device1,Android
15:46:43:700,26475,IMU,748,ax,acceleration,Name,Device1,Android
15:46:43:700,26475,IMU,370,ay,acceleration,Name,Device1,Android
15:46:43:700,26475,IMU,188,az,acceleration,Name,Device1,Android
15:46:43:724,26499,IMU,150,gx,gyration,Name,Device1,Android
15:46:43:724,26499,IMU,4,gy,gyration,Name,Device1,Android
15:46:43:724,26499,IMU,-138,gz,gyration,Name,Device1,Android
15:46:43:746,26521,IMU,1010,mx,magnet,Name,Device1,Android
15:46:43:746,26521,IMU,-5605,my,magnet,Name,Device1,Android
15:46:43:746,26521,IMU,3617,mz,magnet,Name,Device1,Android
15:46:43:768,26543,sensor,119,a0,adc,Name,Device1,Android
15:46:43:790,26565,IMU,215,ax,acceleration,Name,Device1,Android
15:46:43:790,26565,IMU,445,ay,acceleration,Name,Device1,Android
15:46:43:790,26565,IMU,-49,az,acceleration,Name,Device1,Android
15:46:43:814,26589,IMU,108,gx,gyration,Name,Device1,Android
15:46:43:814,26589,IMU,24,gy,gyration,Name,Device1,Android
15:46:43:814,26589,IMU,-124,gz,gyration,Name,Device1,Android
15:46:43:836,26611,IMU,1260,mx,magnet,Name,Device1,Android
15:46:43:836,26611,IMU,-5793,my,magnet,Name,Device1,Android
15:46:43:836,26611,IMU,3752,mz,magnet,Name,Device1,Android
15:46:43:858,26633,sensor,108,a0,adc,Name,Device1,Android
15:46:43:886,26661,IMU,-47,ax,acceleration,Name,Device1,Android
15:46:43:886,26661,IMU,563,ay,acceleration,Name,Device1,Android
15:46:43:886,26661,IMU,-369,az,acceleration,Name,Device1,Android
15:46:43:903,26678,IMU,-4,gx,gyration,Name,Device1,Android
15:46:43:903,26678,IMU,8,gy,gyration,Name,Device1,Android
15:46:43:903,26678,IMU,-95,gz,gyration,Name,Device1,Android
15:46:43:926,26701,IMU,1522,mx,magnet,Name,Device1,Android
15:46:43:926,26701,IMU,-5914,my,magnet,Name,Device1,Android
15:46:43:926,26701,IMU,3754,mz,magnet,Name,Device1,Android
15:46:43:948,26723,sensor,111,a0,adc,Name,Device1,Android
15:46:43:975,26750,IMU,-1852,ax,acceleration,Name,Device1,Android
15:46:43:975,26750,IMU,1959,ay,acceleration,Name,Device1,Android
15:46:43:975,26750,IMU,-1959,az,acceleration,Name,Device1,Android
15:46:43:994,26769,IMU,116,gx,gyration,Name,Device1,Android
15:46:43:994,26769,IMU,77,gy,gyration,Name,Device1,Android
15:46:43:994,26769,IMU,-13,gz,gyration,Name,Device1,Android
15:46:44:16,26791,IMU,1585,mx,magnet,Name,Device1,Android
15:46:44:16,26791,IMU,-5894,my,magnet,Name,Device1,Android
15:46:44:16,26791,IMU,3788,mz,magnet,Name,Device1,Android
15:46:44:39,26814,sensor,84,a0,adc,Name,Device1,Android
15:46:44:61,26836,IMU,-142,ax,acceleration,Name,Device1,Android
15:46:44:61,26836,IMU,108,ay,acceleration,Name,Device1,Android
15:46:44:61,26836,IMU,405,az,acceleration,Name,Device1,Android
15:46:44:83,26858,IMU,40,gx,gyration,Name,Device1,Android
15:46:44:83,26858,IMU,-170,gy,gyration,Name,Device1,Android
15:46:44:83,26858,IMU,-10,gz,gyration,Name,Device1,Android
15:46:44:106,26881,IMU,1683,mx,magnet,Name,Device1,Android
15:46:44:106,26881,IMU,-5875,my,magnet,Name,Device1,Android
15:46:44:106,26881,IMU,3892,mz,magnet,Name,Device1,Android
15:46:44:128,26903,sensor,88,a0,adc,Name,Device1,Android
15:46:44:151,26926,IMU,31,ax,acceleration,Name,Device1,Android
15:46:44:151,26926,IMU,832,ay,acceleration,Name,Device1,Android
15:46:44:151,26926,IMU,-286,az,acceleration,Name,Device1,Android
15:46:44:173,26948,IMU,1,gx,gyration,Name,Device1,Android
15:46:44:173,26948,IMU,51,gy,gyration,Name,Device1,Android
15:46:44:173,26948,IMU,-26,gz,gyration,Name,Device1,Android
15:46:44:195,26970,IMU,1690,mx,magnet,Name,Device1,Android
15:46:44:195,26970,IMU,-5893,my,magnet,Name,Device1,Android
15:46:44:195,26970,IMU,3806,mz,magnet,Name,Device1,Android
15:46:44:218,26993,sensor,63,a0,adc,Name,Device1,Android
15:46:44:246,27021,IMU,-58,ax,acceleration,Name,Device1,Android
15:46:44:246,27021,IMU,989,ay,acceleration,Name,Device1,Android
15:46:44:246,27021,IMU,-258,az,acceleration,Name,Device1,Android
15:46:44:263,27038,IMU,-24,gx,gyration,Name,Device1,Android
15:46:44:263,27038,IMU,-2,gy,gyration,Name,Device1,Android
15:46:44:263,27038,IMU,-22,gz,gyration,Name,Device1,Android
15:46:44:286,27061,IMU,1687,mx,magnet,Name,Device1,Android
15:46:44:286,27061,IMU,-5921,my,magnet,Name,Device1,Android
15:46:44:286,27061,IMU,3716,mz,magnet,Name,Device1,Android
15:46:44:308,27083,sensor,190,a0,adc,Name,Device1,Android
15:46:44:334,27110,IMU,-16,ax,acceleration,Name,Device1,Android
15:46:44:334,27110,IMU,990,ay,acceleration,Name,Device1,Android
15:46:44:334,27110,IMU,-217,az,acceleration,Name,Device1,Android
15:46:44:353,27128,IMU,-8,gx,gyration,Name,Device1,Android
15:46:44:353,27128,IMU,8,gy,gyration,Name,Device1,Android
15:46:44:353,27128,IMU,-7,gz,gyration,Name,Device1,Android
15:46:44:376,27151,IMU,1671,mx,magnet,Name,Device1,Android
15:46:44:376,27151,IMU,-5898,my,magnet,Name,Device1,Android
15:46:44:376,27151,IMU,3615,mz,magnet,Name,Device1,Android
15:46:44:398,27173,sensor,143,a0,adc,Name,Device1,Android
15:46:44:421,27196,IMU,-111,ax,acceleration,Name,Device1,Android
15:46:44:421,27196,IMU,927,ay,acceleration,Name,Device1,Android
15:46:44:421,27196,IMU,-252,az,acceleration,Name,Device1,Android
15:46:44:443,27218,IMU,1,gx,gyration,Name,Device1,Android
15:46:44:443,27218,IMU,-20,gy,gyration,Name,Device1,Android
15:46:44:443,27218,IMU,-1,gz,gyration,Name,Device1,Android
15:46:44:466,27241,IMU,1609,mx,magnet,Name,Device1,Android
15:46:44:466,27241,IMU,-5898,my,magnet,Name,Device1,Android
15:46:44:466,27241,IMU,3619,mz,magnet,Name,Device1,Android
15:46:44:488,27263,sensor,111,a0,adc,Name,Device1,Android
15:46:44:511,27286,IMU,-129,ax,acceleration,Name,Device1,Android
15:46:44:511,27286,IMU,921,ay,acceleration,Name,Device1,Android
15:46:44:511,27286,IMU,-218,az,acceleration,Name,Device1,Android
15:46:44:533,27308,IMU,1,gx,gyration,Name,Device1,Android
15:46:44:533,27308,IMU,0,gy,gyration,Name,Device1,Android
15:46:44:533,27308,IMU,-5,gz,gyration,Name,Device1,Android
15:46:44:556,27331,IMU,1646,mx,magnet,Name,Device1,Android
15:46:44:556,27331,IMU,-5869,my,magnet,Name,Device1,Android
15:46:44:556,27331,IMU,3630,mz,magnet,Name,Device1,Android
15:46:44:579,27354,sensor,110,a0,adc,Name,Device1,Android
15:46:44:612,27387,IMU,-29,ax,acceleration,Name,Device1,Android
15:46:44:612,27387,IMU,949,ay,acceleration,Name,Device1,Android
15:46:44:612,27387,IMU,-251,az,acceleration,Name,Device1,Android
15:46:44:634,27409,IMU,2,gx,gyration,Name,Device1,Android
15:46:44:634,27409,IMU,9,gy,gyration,Name,Device1,Android
15:46:44:634,27409,IMU,-8,gz,gyration,Name,Device1,Android
15:46:44:657,27432,IMU,1580,mx,magnet,Name,Device1,Android
15:46:44:657,27432,IMU,-5926,my,magnet,Name,Device1,Android
15:46:44:657,27432,IMU,3605,mz,magnet,Name,Device1,Android
15:46:44:680,27455,sensor,144,a0,adc,Name,Device1,Android
15:46:44:703,27478,IMU,-34,ax,acceleration,Name,Device1,Android
15:46:44:703,27478,IMU,936,ay,acceleration,Name,Device1,Android
15:46:44:703,27478,IMU,-311,az,acceleration,Name,Device1,Android
15:46:44:725,27500,IMU,3,gx,gyration,Name,Device1,Android
15:46:44:725,27500,IMU,-4,gy,gyration,Name,Device1,Android
15:46:44:725,27500,IMU,-7,gz,gyration,Name,Device1,Android
15:46:44:747,27522,IMU,1592,mx,magnet,Name,Device1,Android
15:46:44:747,27522,IMU,-5901,my,magnet,Name,Device1,Android
15:46:44:747,27522,IMU,3550,mz,magnet,Name,Device1,Android
15:46:44:769,27545,sensor,117,a0,adc,Name,Device1,Android
15:46:44:792,27567,IMU,-110,ax,acceleration,Name,Device1,Android
15:46:44:792,27567,IMU,933,ay,acceleration,Name,Device1,Android
15:46:44:792,27567,IMU,-200,az,acceleration,Name,Device1,Android
15:46:44:814,27589,IMU,4,gx,gyration,Name,Device1,Android
15:46:44:814,27589,IMU,-15,gy,gyration,Name,Device1,Android
15:46:44:814,27589,IMU,-6,gz,gyration,Name,Device1,Android
15:46:44:837,27612,IMU,1590,mx,magnet,Name,Device1,Android
15:46:44:837,27612,IMU,-5908,my,magnet,Name,Device1,Android
15:46:44:837,27612,IMU,3573,mz,magnet,Name,Device1,Android
15:46:44:860,27635,sensor,139,a0,adc,Name,Device1,Android
15:46:44:892,27667,IMU,-108,ax,acceleration,Name,Device1,Android
15:46:44:892,27667,IMU,929,ay,acceleration,Name,Device1,Android
15:46:44:892,27667,IMU,-257,az,acceleration,Name,Device1,Android
15:46:44:904,27679,IMU,1,gx,gyration,Name,Device1,Android
15:46:44:904,27679,IMU,4,gy,gyration,Name,Device1,Android
15:46:44:904,27679,IMU,-4,gz,gyration,Name,Device1,Android
15:46:44:927,27702,IMU,1569,mx,magnet,Name,Device1,Android
15:46:44:927,27702,IMU,-5920,my,magnet,Name,Device1,Android
15:46:44:927,27702,IMU,3595,mz,magnet,Name,Device1,Android
15:46:44:950,27725,sensor,146,a0,adc,Name,Device1,Android
15:46:44:971,27747,IMU,-67,ax,acceleration,Name,Device1,Android
15:46:44:971,27747,IMU,932,ay,acceleration,Name,Device1,Android
15:46:44:971,27747,IMU,-284,az,acceleration,Name,Device1,Android
15:46:44:995,27770,IMU,1,gx,gyration,Name,Device1,Android
15:46:44:995,27770,IMU,-5,gy,gyration,Name,Device1,Android
15:46:44:995,27770,IMU,-6,gz,gyration,Name,Device1,Android
15:46:45:17,27793,IMU,1570,mx,magnet,Name,Device1,Android
15:46:45:17,27793,IMU,-5961,my,magnet,Name,Device1,Android
15:46:45:17,27793,IMU,3568,mz,magnet,Name,Device1,Android
15:46:45:40,27815,sensor,164,a0,adc,Name,Device1,Android
15:46:45:62,27837,IMU,-101,ax,acceleration,Name,Device1,Android
15:46:45:62,27837,IMU,927,ay,acceleration,Name,Device1,Android
15:46:45:62,27837,IMU,-270,az,acceleration,Name,Device1,Android
15:46:45:84,27859,IMU,1,gx,gyration,Name,Device1,Android
15:46:45:84,27859,IMU,-20,gy,gyration,Name,Device1,Android
15:46:45:84,27859,IMU,-8,gz,gyration,Name,Device1,Android
15:46:45:107,27882,IMU,1572,mx,magnet,Name,Device1,Android
15:46:45:107,27882,IMU,-5928,my,magnet,Name,Device1,Android
15:46:45:107,27882,IMU,3573,mz,magnet,Name,Device1,Android
15:46:45:130,27905,sensor,158,a0,adc,Name,Device1,Android
15:46:45:154,27930,IMU,-81,ax,acceleration,Name,Device1,Android
15:46:45:154,27930,IMU,918,ay,acceleration,Name,Device1,Android
15:46:45:154,27930,IMU,-233,az,acceleration,Name,Device1,Android
15:46:45:178,27953,IMU,0,gx,gyration,Name,Device1,Android
15:46:45:178,27953,IMU,-18,gy,gyration,Name,Device1,Android
15:46:45:178,27953,IMU,-10,gz,gyration,Name,Device1,Android
15:46:45:197,27972,IMU,1580,mx,magnet,Name,Device1,Android
15:46:45:197,27972,IMU,-5888,my,magnet,Name,Device1,Android
15:46:45:197,27972,IMU,3539,mz,magnet,Name,Device1,Android
15:46:45:220,27995,sensor,178,a0,adc,Name,Device1,Android
15:46:45:241,28017,IMU,-70,ax,acceleration,Name,Device1,Android
15:46:45:241,28017,IMU,936,ay,acceleration,Name,Device1,Android
15:46:45:241,28017,IMU,-270,az,acceleration,Name,Device1,Android
15:46:45:265,28040,IMU,0,gx,gyration,Name,Device1,Android
15:46:45:265,28040,IMU,-29,gy,gyration,Name,Device1,Android
15:46:45:265,28040,IMU,-9,gz,gyration,Name,Device1,Android
15:46:45:287,28062,IMU,1580,mx,magnet,Name,Device1,Android
15:46:45:287,28062,IMU,-5925,my,magnet,Name,Device1,Android
15:46:45:287,28062,IMU,3542,mz,magnet,Name,Device1,Android
15:46:45:310,28085,sensor,177,a0,adc,Name,Device1,Android
15:46:45:331,28106,IMU,-111,ax,acceleration,Name,Device1,Android
15:46:45:331,28106,IMU,929,ay,acceleration,Name,Device1,Android
15:46:45:331,28106,IMU,-223,az,acceleration,Name,Device1,Android
15:46:45:355,28130,IMU,0,gx,gyration,Name,Device1,Android
15:46:45:355,28130,IMU,-46,gy,gyration,Name,Device1,Android
15:46:45:355,28130,IMU,-10,gz,gyration,Name,Device1,Android
15:46:45:378,28153,IMU,1635,mx,magnet,Name,Device1,Android
15:46:45:378,28153,IMU,-5943,my,magnet,Name,Device1,Android
15:46:45:378,28153,IMU,3600,mz,magnet,Name,Device1,Android
15:46:45:400,28175,sensor,173,a0,adc,Name,Device1,Android
15:46:45:422,28197,IMU,-146,ax,acceleration,Name,Device1,Android
15:46:45:422,28197,IMU,938,ay,acceleration,Name,Device1,Android
15:46:45:422,28197,IMU,-188,az,acceleration,Name,Device1,Android
15:46:45:445,28220,IMU,-3,gx,gyration,Name,Device1,Android
15:46:45:445,28220,IMU,-35,gy,gyration,Name,Device1,Android
15:46:45:445,28220,IMU,-11,gz,gyration,Name,Device1,Android
15:46:45:467,28242,IMU,1637,mx,magnet,Name,Device1,Android
15:46:45:467,28242,IMU,-5922,my,magnet,Name,Device1,Android
15:46:45:467,28242,IMU,3573,mz,magnet,Name,Device1,Android
15:46:45:490,28265,sensor,189,a0,adc,Name,Device1,Android
15:46:45:512,28287,IMU,-125,ax,acceleration,Name,Device1,Android
15:46:45:512,28287,IMU,941,ay,acceleration,Name,Device1,Android
15:46:45:512,28287,IMU,-174,az,acceleration,Name,Device1,Android
15:46:45:534,28310,IMU,-5,gx,gyration,Name,Device1,Android
15:46:45:534,28310,IMU,-24,gy,gyration,Name,Device1,Android
15:46:45:534,28310,IMU,-11,gz,gyration,Name,Device1,Android
15:46:45:557,28332,IMU,1634,mx,magnet,Name,Device1,Android
15:46:45:557,28332,IMU,-5934,my,magnet,Name,Device1,Android
15:46:45:557,28332,IMU,3569,mz,magnet,Name,Device1,Android
15:46:45:580,28355,sensor,192,a0,adc,Name,Device1,Android
15:46:45:607,28382,IMU,-140,ax,acceleration,Name,Device1,Android
15:46:45:607,28382,IMU,956,ay,acceleration,Name,Device1,Android
15:46:45:607,28382,IMU,-186,az,acceleration,Name,Device1,Android
15:46:45:624,28399,IMU,-5,gx,gyration,Name,Device1,Android
15:46:45:624,28399,IMU,-19,gy,gyration,Name,Device1,Android
15:46:45:624,28399,IMU,-14,gz,gyration,Name,Device1,Android
15:46:45:647,28422,IMU,1696,mx,magnet,Name,Device1,Android
15:46:45:647,28422,IMU,-5936,my,magnet,Name,Device1,Android
15:46:45:647,28422,IMU,3613,mz,magnet,Name,Device1,Android
15:46:45:669,28444,sensor,192,a0,adc,Name,Device1,Android
15:46:45:698,28473,IMU,-112,ax,acceleration,Name,Device1,Android
15:46:45:698,28473,IMU,950,ay,acceleration,Name,Device1,Android
15:46:45:698,28473,IMU,-164,az,acceleration,Name,Device1,Android
15:46:45:714,28489,IMU,-5,gx,gyration,Name,Device1,Android
15:46:45:714,28489,IMU,-20,gy,gyration,Name,Device1,Android
15:46:45:714,28489,IMU,-13,gz,gyration,Name,Device1,Android
15:46:45:736,28511,IMU,1665,mx,magnet,Name,Device1,Android
15:46:45:736,28511,IMU,-5923,my,magnet,Name,Device1,Android
15:46:45:736,28511,IMU,3564,mz,magnet,Name,Device1,Android
15:46:45:759,28534,sensor,170,a0,adc,Name,Device1,Android
15:46:45:785,28560,IMU,-128,ax,acceleration,Name,Device1,Android
15:46:45:785,28560,IMU,962,ay,acceleration,Name,Device1,Android
15:46:45:785,28560,IMU,-133,az,acceleration,Name,Device1,Android
15:46:45:803,28578,IMU,-5,gx,gyration,Name,Device1,Android
15:46:45:803,28578,IMU,-19,gy,gyration,Name,Device1,Android
15:46:45:803,28578,IMU,-12,gz,gyration,Name,Device1,Android
15:46:45:826,28601,IMU,1682,mx,magnet,Name,Device1,Android
15:46:45:826,28601,IMU,-5922,my,magnet,Name,Device1,Android
15:46:45:826,28601,IMU,3591,mz,magnet,Name,Device1,Android
15:46:45:849,28624,sensor,179,a0,adc,Name,Device1,Android
15:46:45:873,28648,IMU,-128,ax,acceleration,Name,Device1,Android
15:46:45:873,28648,IMU,958,ay,acceleration,Name,Device1,Android
15:46:45:873,28648,IMU,-118,az,acceleration,Name,Device1,Android
15:46:45:894,28670,IMU,-3,gx,gyration,Name,Device1,Android
15:46:45:894,28670,IMU,-16,gy,gyration,Name,Device1,Android
15:46:45:894,28670,IMU,-11,gz,gyration,Name,Device1,Android
15:46:45:916,28691,IMU,1674,mx,magnet,Name,Device1,Android
15:46:45:916,28691,IMU,-5915,my,magnet,Name,Device1,Android
15:46:45:916,28691,IMU,3541,mz,magnet,Name,Device1,Android
15:46:45:939,28714,sensor,130,a0,adc,Name,Device1,Android
15:46:45:962,28737,IMU,-136,ax,acceleration,Name,Device1,Android
15:46:45:962,28737,IMU,957,ay,acceleration,Name,Device1,Android
15:46:45:962,28737,IMU,-131,az,acceleration,Name,Device1,Android
15:46:45:984,28759,IMU,0,gx,gyration,Name,Device1,Android
15:46:45:984,28759,IMU,-17,gy,gyration,Name,Device1,Android
15:46:45:984,28759,IMU,-11,gz,gyration,Name,Device1,Android
15:46:46:7,28782,IMU,1680,mx,magnet,Name,Device1,Android
15:46:46:7,28782,IMU,-5938,my,magnet,Name,Device1,Android
15:46:46:7,28782,IMU,3484,mz,magnet,Name,Device1,Android
15:46:46:30,28805,sensor,184,a0,adc,Name,Device1,Android
15:46:46:57,28832,IMU,-127,ax,acceleration,Name,Device1,Android
15:46:46:57,28832,IMU,959,ay,acceleration,Name,Device1,Android
15:46:46:57,28832,IMU,-114,az,acceleration,Name,Device1,Android
15:46:46:79,28854,IMU,1,gx,gyration,Name,Device1,Android
15:46:46:79,28854,IMU,-15,gy,gyration,Name,Device1,Android
15:46:46:79,28854,IMU,-11,gz,gyration,Name,Device1,Android
15:46:46:97,28872,IMU,1705,mx,magnet,Name,Device1,Android
15:46:46:97,28872,IMU,-5934,my,magnet,Name,Device1,Android
15:46:46:97,28872,IMU,3527,mz,magnet,Name,Device1,Android
15:46:46:120,28895,sensor,150,a0,adc,Name,Device1,Android
15:46:46:142,28917,IMU,-147,ax,acceleration,Name,Device1,Android
15:46:46:142,28917,IMU,955,ay,acceleration,Name,Device1,Android
15:46:46:142,28917,IMU,-112,az,acceleration,Name,Device1,Android
15:46:46:164,28939,IMU,4,gx,gyration,Name,Device1,Android
15:46:46:164,28939,IMU,-14,gy,gyration,Name,Device1,Android
15:46:46:164,28939,IMU,-10,gz,gyration,Name,Device1,Android
15:46:46:187,28962,IMU,1726,mx,magnet,Name,Device1,Android
15:46:46:187,28962,IMU,-5911,my,magnet,Name,Device1,Android
15:46:46:187,28962,IMU,3490,mz,magnet,Name,Device1,Android
15:46:46:210,28985,sensor,124,a0,adc,Name,Device1,Android
15:46:46:232,29007,IMU,-146,ax,acceleration,Name,Device1,Android
15:46:46:232,29007,IMU,952,ay,acceleration,Name,Device1,Android
15:46:46:232,29007,IMU,-116,az,acceleration,Name,Device1,Android
15:46:46:255,29030,IMU,5,gx,gyration,Name,Device1,Android
15:46:46:255,29030,IMU,-12,gy,gyration,Name,Device1,Android
15:46:46:255,29030,IMU,-11,gz,gyration,Name,Device1,Android
15:46:46:277,29052,IMU,1718,mx,magnet,Name,Device1,Android
15:46:46:277,29052,IMU,-5958,my,magnet,Name,Device1,Android
15:46:46:277,29052,IMU,3486,mz,magnet,Name,Device1,Android
15:46:46:300,29075,sensor,158,a0,adc,Name,Device1,Android
15:46:46:326,29101,IMU,-156,ax,acceleration,Name,Device1,Android
15:46:46:326,29101,IMU,953,ay,acceleration,Name,Device1,Android
15:46:46:326,29101,IMU,-117,az,acceleration,Name,Device1,Android
15:46:46:345,29120,IMU,5,gx,gyration,Name,Device1,Android
15:46:46:345,29120,IMU,-10,gy,gyration,Name,Device1,Android
15:46:46:345,29120,IMU,-11,gz,gyration,Name,Device1,Android
15:46:46:367,29142,IMU,1715,mx,magnet,Name,Device1,Android
15:46:46:367,29142,IMU,-5968,my,magnet,Name,Device1,Android
15:46:46:367,29142,IMU,3548,mz,magnet,Name,Device1,Android
15:46:46:403,29178,sensor,141,a0,adc,Name,Device1,Android
